index,brand,product,url,description,imgSrc,imgAlt,name,specific,colorspace,hex
5806,Yves Saint Laurent,Touche Eclat Le Teint Radiant Liquid Foundation,https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083,"BR60 COOL AMBER tan, neutral pink undertone",/productimages/sku/s2209401+sw.jpg,BR60 COOL AMBER 1 oz/ 30 mL,,BR60,RGB,#D4A791
5807,Yves Saint Laurent,Touche Eclat Le Teint Radiant Liquid Foundation,https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083,"B65 BRONZE tan/ deep, neutral undertone",/productimages/sku/s2209419+sw.jpg,B65 BRONZE 1 oz/ 30 mL,,B65,RGB,#C88F79
5808,Yves Saint Laurent,Touche Eclat Le Teint Radiant Liquid Foundation,https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083,"BD65 WARM BRONZE tan/ deep, neutral golden undertone",/productimages/sku/s2209427+sw.jpg,BD65 WARM BRONZE 1 oz/ 30 mL,,BD65,RGB,#CB9370
5809,Yves Saint Laurent,Touche Eclat Le Teint Radiant Liquid Foundation,https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083,"BD70 WARM MOCHA deep, neutral golden undertone",/productimages/sku/s2209443+sw.jpg,BD70 WARM MOCHA 1 oz/ 30 mL,,BD70,RGB,#B07C5B
5810,Yves Saint Laurent,Touche Eclat Le Teint Radiant Liquid Foundation,https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083,"B75 HAZELNUT deep, neutral undertone",/productimages/sku/s2209435+sw.jpg,B75 HAZELNUT 1 oz/ 30 mL,,B75,RGB,#B0715B
5811,Yves Saint Laurent,Touche Eclat Le Teint Radiant Liquid Foundation,https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083,B80 Deep red undertone,/productimages/sku/s1795731+sw.jpg,B80 1 oz,,B80,RGB,#976E5D
5812,Yves Saint Laurent,Touche Eclat Le Teint Radiant Liquid Foundation,https://www.sephora.com/product/touche-eclat-le-teint-radiance-awakening-foundation-spf-22-P405083?icid2=products%20grid:p405083,B90 Very deep red undertone,/productimages/sku/s1795749+sw.jpg,B90 1 oz,,B90,RGB,#906A5E
5813,AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,https://www.sephora.com/product/color-control-cushion-compact-broad-spectrum-spf-50-P378121?icid2=products%20grid:p378121,102 Light Pink ivory for neutral to cool skintones,/productimages/sku/s1763911+sw.jpg,102 Light Pink 1.05 oz,Light Pink,102,RGB,#E3BEAC
5814,AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,https://www.sephora.com/product/color-control-cushion-compact-broad-spectrum-spf-50-P378121?icid2=products%20grid:p378121,104 Light/Medium Pink light beige for neutral to cool skintones - Selected,/productimages/sku/s1496488+sw.jpg,104 Light/Medium Pink 1.05 oz,Light/Medium Pink,104,RGB,#DDB498
5815,AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,https://www.sephora.com/product/color-control-cushion-compact-broad-spectrum-spf-50-P378121?icid2=products%20grid:p378121,204 Light/Medium Yellow light to medium skin with golden undertones,/productimages/sku/s1496504+sw.jpg,204 Light/Medium Yellow 1.05 oz,Light/Medium Yellow,204,RGB,#D5A988
5816,AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,https://www.sephora.com/product/color-control-cushion-compact-broad-spectrum-spf-50-P378121?icid2=products%20grid:p378121,106 Medium Pink tan beige with neutral to peachy undertones,/productimages/sku/s1496496+sw.jpg,106 Medium Pink 1.05 oz,Medium Pink,106,RGB,#D8AA8E
5817,AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,https://www.sephora.com/product/color-control-cushion-compact-broad-spectrum-spf-50-P378121?icid2=products%20grid:p378121,208 Medium Yellow amber tan with peachy/ warm undertones,/productimages/sku/s1496512+sw.jpg,208 Medium Yellow 1.05 oz,Medium Yellow,208,RGB,#D19B79
5818,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Snow fairest w/ rosy undertones,/productimages/sku/s1961523+sw.jpg,Snow 1.6 oz/ 48 mL,Snow,,RGB,#FCC9AC
5819,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Almond Very fair with golden undertones,/productimages/sku/s2062016+sw.jpg,Almond 1.6 oz/ 48 mL,Almond,,RGB,#FAC9AB
5820,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Seashell fair rosy,/productimages/sku/s2203362+sw.jpg,Seashell 1.6 oz/ 48 mL,Seashell,,RGB,#EFB08B
5821,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Porcelain fair w/ rosy undertones,/productimages/sku/s1961531+sw.jpg,Porcelain 1.6 oz/ 48 mL,Porcelain,,RGB,#E5AD88
5822,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Nude light w/ rosy undertones,/productimages/sku/s1961556+sw.jpg,Nude 1.6 oz/ 48 mL,Nude,,RGB,#DAA27B
5823,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Taffy light medium rosy,/productimages/sku/s2203388+sw.jpg,Taffy 1.6 oz/ 48 mL,Taffy,,RGB,#CC9F80
5824,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Warm Beige medium w/ neutral undertones,/productimages/sku/s1961168+sw.jpg,Warm Beige 1.6 oz/ 48 mL,Warm Beige,,RGB,#C07850
5825,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Sand medium w/ golden undertones,/productimages/sku/s1961176+sw.jpg,Sand 1.6 oz/ 48 mL,Sand,,RGB,#763924
5826,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Warm Sand Tan with golden undertones,/productimages/sku/s2062032+sw.jpg,Warm Sand 1.6 oz/ 48 mL,Warm Sand,,RGB,#C69767
5827,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Honey tan w/ rosy undertones,/productimages/sku/s1961184+sw.jpg,Honey 1.6 oz/ 48 mL,Honey,,RGB,#A86744
5828,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Butterscotch Rich tan with golden undertones,/productimages/sku/s2062040+sw.jpg,Butterscotch 1.6 oz/ 48 mL,Butterscotch,,RGB,#C49069
5829,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Chestnut Deep with golden undertones - Selected,/productimages/sku/s2062057+sw.jpg,Chestnut 1.6 oz/ 48 mL,Chestnut,,RGB,#8F461F
5830,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Chai deep golden,/productimages/sku/s2203404+sw.jpg,Chai 1.6 oz/ 48 mL,Chai,,RGB,#863D19
5831,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Mahogany deep w/ rosy undertones,/productimages/sku/s1961200+sw.jpg,Mahogany 1.6 oz/ 48 mL,Mahogany,,RGB,#924221
5832,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Spiced Rum very deep rosy,/productimages/sku/s2203412+sw.jpg,Spiced Rum 1.6 oz/ 48 mL,Spiced Rum,,RGB,#7A3B25
5833,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Toffee Deepest with golden undertones,/productimages/sku/s2062065+sw.jpg,Toffee 1.6 oz/ 48 mL,Toffee,,RGB,#9A6B4F
5834,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Cocoa Deepest with neutral undertones,/productimages/sku/s2062073+sw.jpg,Cocoa 1.6 oz/ 48 mL,Cocoa,,RGB,#814424
5835,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Sable rich rosy,/productimages/sku/s2203420+sw.jpg,Sable 1.6 oz/ 48 mL,Sable,,RGB,#763924
5836,Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,Ganace richest neutral,/productimages/sku/s2203438+sw.jpg,Ganache,Ganache,,RGB,#633A28
5837,Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,https://www.sephora.com/product/skin-feels-good-skin-nourishing-foundation-P428823?icid2=products%20grid:p428823,009N Milky Peach,/productimages/sku/s2397388+sw.jpg,009N Milky Peach 1.08 oz/ 32 mL,,009N,RGB,#EDDCCA
5838,Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,https://www.sephora.com/product/skin-feels-good-skin-nourishing-foundation-P428823?icid2=products%20grid:p428823,010C Cool Porcelaine for light skin with cool undertones,/productimages/sku/s2045300+sw.jpg,010C Cool Porcelaine 1.08 oz/ 32 mL,,010C,RGB,#E7BFAC
5839,Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,https://www.sephora.com/product/skin-feels-good-skin-nourishing-foundation-P428823?icid2=products%20grid:p428823,01N Nude Vanilla for light skin with neutral undertones,/productimages/sku/s2045292+sw.jpg,01N Nude Vanilla 1.08 oz/ 32 mL,,01N,RGB,#D6AB96
5840,Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,https://www.sephora.com/product/skin-feels-good-skin-nourishing-foundation-P428823?icid2=products%20grid:p428823,015N Blonde Pecan,/productimages/sku/s2397396+sw.jpg,015N Blonde Pecan 1.08 oz/ 32 mL,,015N,RGB,#E0C5A7
5841,Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,https://www.sephora.com/product/skin-feels-good-skin-nourishing-foundation-P428823?icid2=products%20grid:p428823,025W Soft Beige for light to medium skin with warm/yellow undertones,/productimages/sku/s2045284+sw.jpg,025W Soft Beige 1.08 oz/ 32 mL,,025W,RGB,#D4A58F
5842,Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,https://www.sephora.com/product/skin-feels-good-skin-nourishing-foundation-P428823?icid2=products%20grid:p428823,02C Natural Blond for light to medium skin with cool undertones,/productimages/sku/s2045276+sw.jpg,02C Natural Blond 1.08 oz/ 32 mL,,02C,RGB,#D0A289
5843,Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,https://www.sephora.com/product/skin-feels-good-skin-nourishing-foundation-P428823?icid2=products%20grid:p428823,035W Fresh Almond for medium skin with warm/yellow undertones,/productimages/sku/s2045268+sw.jpg,035W Fresh Almond 1.08 oz/ 32 mL,,035W,RGB,#D29F80
5844,Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,https://www.sephora.com/product/skin-feels-good-skin-nourishing-foundation-P428823?icid2=products%20grid:p428823,03C Cream Beige for medium skin with cool undertones,/productimages/sku/s2045250+sw.jpg,03C Cream Beige 1.08 oz/ 32 mL,,03C,RGB,#C49A8F
5845,Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,https://www.sephora.com/product/skin-feels-good-skin-nourishing-foundation-P428823?icid2=products%20grid:p428823,04N Golden Sand for medium skin with neutral undertones,/productimages/sku/s2045243+sw.jpg,04N Golden Sand 1.08 oz/ 32 mL,,04N,RGB,#C69884
5846,Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,https://www.sephora.com/product/skin-feels-good-skin-nourishing-foundation-P428823?icid2=products%20grid:p428823,045W Warm Caramel,/productimages/sku/s2397404+sw.jpg,045W Warm Caramel 1.08 oz/ 32 mL,,045W,RGB,#DCA77F
5847,Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,https://www.sephora.com/product/skin-feels-good-skin-nourishing-foundation-P428823?icid2=products%20grid:p428823,05N Radiant Tan for medium to deep skin with neutral undertones,/productimages/sku/s2045235+sw.jpg,05N Radiant Tan 1.08 oz/ 32 mL,,05N,RGB,#D8A38D
5848,Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,https://www.sephora.com/product/skin-feels-good-skin-nourishing-foundation-P428823?icid2=products%20grid:p428823,08N Sweet Honey for deep skin with neutral undertones,/productimages/sku/s2045227+sw.jpg,08N Sweet Honey 1.08 oz/ 32 mL,,08N,RGB,#C4927D
5849,Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,https://www.sephora.com/product/skin-feels-good-skin-nourishing-foundation-P428823?icid2=products%20grid:p428823,12W Sunny Amber for deep skin with warm/yellow undertones,/productimages/sku/s2045219+sw.jpg,12W Sunny Amber 1.08 oz/ 32 mL,,12W,RGB,#AF7D6F
5850,Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,https://www.sephora.com/product/skin-feels-good-skin-nourishing-foundation-P428823?icid2=products%20grid:p428823,13C Cool Praline,/productimages/sku/s2397412+sw.jpg,13C Cool Praline 1.08 oz/ 32 mL,,13C,RGB,#A36548
5851,Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,https://www.sephora.com/product/skin-feels-good-skin-nourishing-foundation-P428823?icid2=products%20grid:p428823,16C Real Suede for deep skin with cool undertones - Selected,/productimages/sku/s2045201+sw.jpg,16C Real Suede 1.08 oz/ 32 mL,,16C,RGB,#7E6963
5852,Clinique,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,https://www.sephora.com/product/moisture-surge-cc-cream-hydrating-colour-corrector-broad-spectrum-spf-30-P378639?icid2=products%20grid:p378639,Light,/productimages/sku/s1509504+sw.jpg,Light 1.4 oz,Light,,RGB,#E7A77A
5853,Clinique,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,https://www.sephora.com/product/moisture-surge-cc-cream-hydrating-colour-corrector-broad-spectrum-spf-30-P378639?icid2=products%20grid:p378639,Light Medium - Selected,/productimages/sku/s1509512+sw.jpg,Light Medium 1.4 oz,Light Medium,,RGB,#C9A492
5854,Clinique,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,https://www.sephora.com/product/moisture-surge-cc-cream-hydrating-colour-corrector-broad-spectrum-spf-30-P378639?icid2=products%20grid:p378639,Medium,/productimages/sku/s1509520+sw.jpg,Medium 1.4 oz,Medium,,RGB,#C49279
5855,NARS,All Day Luminous Weightless Foundation,https://www.sephora.com/product/all-day-luminous-weightless-foundation-P393658?skuId=1678085&icid2=products%20grid:p393658,Gobi for light skin with yellow undertones,/productimages/sku/s1677921+sw.jpg,Gobi 1 oz/ 30 mL,Gobi,,RGB,#FBD6AC
5856,NARS,All Day Luminous Weightless Foundation,https://www.sephora.com/product/all-day-luminous-weightless-foundation-P393658?skuId=1678085&icid2=products%20grid:p393658,Tahoe for medium-deep skin with golden undertones,/productimages/sku/s1678028+sw.jpg,Tahoe 1 oz/ 30 mL,Tahoe,,RGB,#DF934C
5857,NARS,All Day Luminous Weightless Foundation,https://www.sephora.com/product/all-day-luminous-weightless-foundation-P393658?skuId=1678085&icid2=products%20grid:p393658,New Guinea for medium-deep to deep skin with golden undertones,/productimages/sku/s1678051+sw.jpg,New Guinea 1 oz/ 30 mL,New Guinea,,RGB,#AB7B54
5858,NARS,All Day Luminous Weightless Foundation,https://www.sephora.com/product/all-day-luminous-weightless-foundation-P393658?skuId=1678085&icid2=products%20grid:p393658,Trinidad for medium-deep to deep skin with neutral undertones,/productimages/sku/s1678069+sw.jpg,Trinidad 1 oz/ 30 mL,Trinidad,,RGB,#A77A5B
5859,NARS,All Day Luminous Weightless Foundation,https://www.sephora.com/product/all-day-luminous-weightless-foundation-P393658?skuId=1678085&icid2=products%20grid:p393658,New Orleans for medium-deep to deep skin with rich peach undertones,/productimages/sku/s1678077+sw.jpg,New Orleans 1 oz/ 30 mL,New Orleans,,RGB,#AF7747
5860,NARS,All Day Luminous Weightless Foundation,https://www.sephora.com/product/all-day-luminous-weightless-foundation-P393658?skuId=1678085&icid2=products%20grid:p393658,Benares for deep skin with red undertones - Selected,/productimages/sku/s1678085+sw.jpg,Benares 1 oz/ 30 mL,Benares,,RGB,#A26F4F
5861,NARS,All Day Luminous Weightless Foundation,https://www.sephora.com/product/all-day-luminous-weightless-foundation-P393658?skuId=1678085&icid2=products%20grid:p393658,Khartoum for deep skin with red undertones,/productimages/sku/s1678093+sw.jpg,Khartoum 1 oz/ 30 mL,Khartoum,,RGB,#A57061
5862,HOURGLASS,Illusion® Hyaluronic Skin Tint,https://www.sephora.com/product/illusion-hyaluronic-skin-tint-P388108?icid2=products%20grid:p388108,"Vanilla light, cool undertone",/productimages/sku/s1626498+sw.jpg,Vanilla 1.0 oz,Vanilla,,RGB,#E1B79F
5863,HOURGLASS,Illusion® Hyaluronic Skin Tint,https://www.sephora.com/product/illusion-hyaluronic-skin-tint-P388108?icid2=products%20grid:p388108,"Shell light, neutral undertone",/productimages/sku/s1621283+sw.jpg,Shell 1.0 oz,Shell,,RGB,#C5A991
5864,HOURGLASS,Illusion® Hyaluronic Skin Tint,https://www.sephora.com/product/illusion-hyaluronic-skin-tint-P388108?icid2=products%20grid:p388108,"Ivory light medium, cool undertone - Selected",/productimages/sku/s1621291+sw.jpg,Ivory 1.0 oz,Ivory,,RGB,#D7A283
5865,HOURGLASS,Illusion® Hyaluronic Skin Tint,https://www.sephora.com/product/illusion-hyaluronic-skin-tint-P388108?icid2=products%20grid:p388108,"Golden medium, golden undertone",/productimages/sku/s1621366+sw.jpg,Golden 1.0 oz,Golden,,RGB,#E7C8A8
