brand,product,description,name,specific,hex,retailer,price_category,lightness
bareminerals,original liquid mineral foundation broad spectrum spf 20,Neutral Deep 29 (for very deep neutral skin with a peach hue),Neutral Deep,29,#835638,ulta,Drugstore,94.0
bareminerals,original liquid mineral foundation broad spectrum spf 20,Deepest Deep 30 (for very deep cool skin with a red hue),Deepest Deep,30,#774D35,ulta,Drugstore,86.0
maybelline,dream radiant liquid foundation,Cashew  selected,Cashew,,#D3A97D,ulta,Drugstore,168.0
maybelline,dream radiant liquid foundation,Fair Porcelain,Fair Porcelain,,#FEF7EB,ulta,Drugstore,244.0
maybelline,dream radiant liquid foundation,Fair Ivory,Fair Ivory,,#EBBF96,ulta,Drugstore,192.0
maybelline,dream radiant liquid foundation,Porcelain Ivory,Porcelain Ivory,,#FBE7DA,ulta,Drugstore,234.0
maybelline,dream radiant liquid foundation,Classic Ivory,Classic Ivory,,#E0BD9B,ulta,Drugstore,190.0
maybelline,dream radiant liquid foundation,Ivory Beige,Ivory Beige,,#FBE3D1,ulta,Drugstore,230.0
maybelline,dream radiant liquid foundation,Nude Beige,Nude Beige,,#F7C49A,ulta,Drugstore,200.0
maybelline,dream radiant liquid foundation,Creamy Natural,Creamy Natural,,#EDC6A5,ulta,Drugstore,201.0
maybelline,dream radiant liquid foundation,Pure Beige,Pure Beige,,#E6B595,ulta,Drugstore,190.0
maybelline,dream radiant liquid foundation,Natural Beige,Natural Beige,,#CBB592,ulta,Drugstore,174.0
maybelline,dream radiant liquid foundation,Honey Beige,Honey Beige,,#C39571,ulta,Drugstore,154.0
maybelline,dream radiant liquid foundation,Coconut,Coconut,,#A97546,ulta,Drugstore,120.0
maybelline,dream radiant liquid foundation,Cocoa,Cocoa,,#6B4D34,ulta,Drugstore,80.0
maybelline,dream radiant liquid foundation,Java,Java,,#5D4233,ulta,Drugstore,72.0
lorac,pro soft focus longwear foundation,02 (fair with neutral undertones)  selected,,02,#D6B093,ulta,Drugstore,180.0
lorac,pro soft focus longwear foundation,01 (fair with cool undertones) OUT OF STOCK,,01,#E8CDB0,ulta,Drugstore,204.0
lorac,pro soft focus longwear foundation,03 (fair with warm-neutral undertones),,03,#E8C3A6,ulta,Drugstore,199.0
lorac,pro soft focus longwear foundation,04 (light with olive undertones),,04,#F2C28B,ulta,Drugstore,190.0
lorac,pro soft focus longwear foundation,05 (light with golden undertones),,05,#ECB481,ulta,Drugstore,182.0
lorac,pro soft focus longwear foundation,06 (light with peach undertones),,06,#F2C395,ulta,Drugstore,196.0
lorac,pro soft focus longwear foundation,07 (light with neutral undertones),,07,#D2A176,ulta,Drugstore,164.0
lorac,pro soft focus longwear foundation,08 (medium with peach undertones),,08,#C79A70,ulta,Drugstore,156.0
lorac,pro soft focus longwear foundation,09 (medium with olive undertones),,09,#D8A563,ulta,Drugstore,158.0
lorac,pro soft focus longwear foundation,10 (medium with rosy undertones),,10,#C99E75,ulta,Drugstore,159.0
lorac,pro soft focus longwear foundation,11 (medium with golden undertones),,11,#C39061,ulta,Drugstore,146.0
lorac,pro soft focus longwear foundation,12 (medium with neutral undertones),,12,#C79D78,ulta,Drugstore,160.0
lorac,pro soft focus longwear foundation,13 (medium with peach undertones),,13,#C89173,ulta,Drugstore,158.0
lorac,pro soft focus longwear foundation,14 (medium dark with golden undertones),,14,#C3995E,ulta,Drugstore,144.0
lorac,pro soft focus longwear foundation,15 (medium dark with warm neutral undertones),,15,#C48E56,ulta,Drugstore,141.0
lorac,pro soft focus longwear foundation,16 (medium dark with peach undertones),,16,#C38D61,ulta,Drugstore,146.0
lorac,pro soft focus longwear foundation,17 (medium dark with olive undertones),,17,#B68252,ulta,Drugstore,132.0
lorac,pro soft focus longwear foundation,18 (medium dark with neutral undertones),,18,#C5895C,ulta,Drugstore,144.0
lorac,pro soft focus longwear foundation,19 (medium dark with deep golden undertones),,19,#C88343,ulta,Drugstore,134.0
lorac,pro soft focus longwear foundation,20 (dark with olive undertones),,20,#AD723A,ulta,Drugstore,116.0
lorac,pro soft focus longwear foundation,21 (dark with neutral undertones),,21,#976D4B,ulta,Drugstore,113.0
lorac,pro soft focus longwear foundation,22 (dark with golden undertones),,22,#AD643A,ulta,Drugstore,116.0
lorac,pro soft focus longwear foundation,23 (deep with neutral undertones),,23,#825E44,ulta,Drugstore,99.0
lorac,pro soft focus longwear foundation,24 (deep with golden undertones),,24,#7A4526,ulta,Drugstore,80.0
lorac,pro soft focus longwear foundation,25 (deep with warm neutral undertones),,25,#704D28,ulta,Drugstore,76.0
physicians formula,silk foundation elixir,Fair  selected,Fair,,#E5C3A8,ulta,Drugstore,198.0
physicians formula,silk foundation elixir,Fair to Light,Fair to Light,,#D8B191,ulta,Drugstore,180.0
physicians formula,silk foundation elixir,Light,Light,,#D3A88B,ulta,Drugstore,175.0
physicians formula,silk foundation elixir,Light to Medium,Light to Medium,,#C69976,ulta,Drugstore,158.0
physicians formula,silk foundation elixir,Medium,Medium,,#B1865F,ulta,Drugstore,136.0
physicians formula,silk foundation elixir,Medium to Tan,Medium to Tan,,#A87E5A,ulta,Drugstore,129.0
physicians formula,silk foundation elixir,Tan,Tan,,#B17E59,ulta,Drugstore,133.0
physicians formula,nf sheer line of defense foundation spf 30,Fair  selected,Fair,,#D1A888,ulta,Drugstore,172.0
physicians formula,nf sheer line of defense foundation spf 30,Fair to Light,Fair to Light,,#D5A486,ulta,Drugstore,174.0
physicians formula,nf sheer line of defense foundation spf 30,Light,Light,,#D39F80,ulta,Drugstore,170.0
physicians formula,nf sheer line of defense foundation spf 30,Light to Medium,Light to Medium,,#C88D6B,ulta,Drugstore,154.0
physicians formula,nf sheer line of defense foundation spf 30,Medium,Medium,,#A6754E,ulta,Drugstore,122.0
it cosmetics,bye bye foundation oil-free matte full coverage moisturizer with spf 50+,Fair Light  selected,Fair Light,,#ECC7A9,ulta,Drugstore,202.0
it cosmetics,bye bye foundation oil-free matte full coverage moisturizer with spf 50+,Fair,Fair,,#EFD4B7,ulta,Drugstore,211.0
it cosmetics,bye bye foundation oil-free matte full coverage moisturizer with spf 50+,Light,Light,,#E9C29C,ulta,Drugstore,194.0
it cosmetics,bye bye foundation oil-free matte full coverage moisturizer with spf 50+,Light Medium,Light Medium,,#E2B693,ulta,Drugstore,186.0
it cosmetics,bye bye foundation oil-free matte full coverage moisturizer with spf 50+,Medium,Medium,,#D5A981,ulta,Drugstore,171.0
it cosmetics,bye bye foundation oil-free matte full coverage moisturizer with spf 50+,Neutral Medium,Neutral Medium,,#D8AC88,ulta,Drugstore,176.0
it cosmetics,bye bye foundation oil-free matte full coverage moisturizer with spf 50+,Medium Tan,Medium Tan,,#EBB684,ulta,Drugstore,184.0
it cosmetics,bye bye foundation oil-free matte full coverage moisturizer with spf 50+,Tan,Tan,,#C18F67,ulta,Drugstore,148.0
it cosmetics,bye bye foundation oil-free matte full coverage moisturizer with spf 50+,Neutral Tan,Neutral Tan,,#D6AC87,ulta,Drugstore,174.0
it cosmetics,bye bye foundation oil-free matte full coverage moisturizer with spf 50+,Rich,Rich,,#C48F62,ulta,Drugstore,147.0
it cosmetics,bye bye foundation oil-free matte full coverage moisturizer with spf 50+,Rich Honey,Rich Honey,,#C3845C,ulta,Drugstore,144.0
it cosmetics,bye bye foundation oil-free matte full coverage moisturizer with spf 50+,Deep,Deep,,#A56741,ulta,Drugstore,115.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,370 Dore 25 W  selected,Dore 25 W,370,#CC9B73,ulta,Drugstore,160.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,090 Ivoire N,Ivoire N,090,#FEF3ED,ulta,Drugstore,246.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,095 Ivoire W,Ivoire W 095,095,#DDC7AE,ulta,Drugstore,198.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,110 Ivoire C,Ivoire C,110,#E0B390,ulta,Drugstore,184.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,140 Porcelaine 20 C,Porcelaine 20 C,140,#FCFCFC,ulta,Drugstore,252.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,160 Ivoire W,Ivoire W 160,160,#DEAF8E,ulta,Drugstore,182.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,210 Buff N,Buff N,210,#DEB997,ulta,Drugstore,186.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,220 Buff C,Buff C,220,#DCB392,ulta,Drugstore,183.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,230 Porcelaine 40 C,Porcelaine 40 C,230,#DCA473,ulta,Drugstore,168.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,240 Clair 10 C,Clair 10 C,240,#DCA67D,ulta,Drugstore,172.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,250 Bisque W,Bisque W 250,250,#E1B791,ulta,Drugstore,185.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,255 Clair 20 N,Clair 20 N,255,#D6A784,ulta,Drugstore,173.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,260 Bisque N,Bisque N 260,260,#E4B68F,ulta,Drugstore,186.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,310 Clair 30 C,Clair 30 C,310,#D2A17A,ulta,Drugstore,166.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,320 Clair 25 W,Clair 25 W,320,#D8A47C,ulta,Drugstore,170.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,330 Bisque N,Bisque N 330,330,#DFAF85,ulta,Drugstore,178.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,340 Clair 35 N,Clair 35 N,340,#D1A479,ulta,Drugstore,165.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,350 Dore 10 N,Dore 10 N,350,#CF9573,ulta,Drugstore,161.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,360 Dore 20 W,Dore 20 W,360,#C78E6A,ulta,Drugstore,152.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,410 Bisque W,Bisque W 410,410,#DB9B68,ulta,Drugstore,162.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,420 Bisque N,Bisque N 420,420,#D1A173,ulta,Drugstore,162.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,430 Dore 30 W,Dore 30 W,430,#CB8C63,ulta,Drugstore,151.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,460 Suede C,Suede C 460,460,#AB5F36,ulta,Drugstore,112.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,500 Suede W,Suede W,500,#AC7A49,ulta,Drugstore,122.0
lancome,rénergie lift makeup lightweight liquid foundation spf 27,550 Suede C,Suede C 550,550,#733D18,ulta,Drugstore,70.0
morphe,morphe 2 hint hint skin tint,Hint of Ivory (fair with neutral pink undertones)  selected,Hint of Ivory,,#FAE8DE,ulta,Drugstore,236.0
morphe,morphe 2 hint hint skin tint,Hint of Crème (fair with golden undertones),Hint of Crème,,#FBE9D8,ulta,Drugstore,234.0
morphe,morphe 2 hint hint skin tint,Hint of Marshmallow (fair with neutral undertones),Hint of Marshmallow,,#FAE4D7,ulta,Drugstore,232.0
morphe,morphe 2 hint hint skin tint,Hint of Latte (light with neutral pink undertones),Hint of Latte,,#F7E7DD,ulta,Drugstore,234.0
morphe,morphe 2 hint hint skin tint,Hint of Beige (light medium with neutral undertones),Hint of Beige,,#F3CFB3,ulta,Drugstore,211.0
morphe,morphe 2 hint hint skin tint,Hint of Pecan (light medium with neutral golden undertones) OUT OF STOCK,Hint of Pecan,,#F8CDAF,ulta,Drugstore,212.0
morphe,morphe 2 hint hint skin tint,Hint of Almond (medium with neutral undertones),Hint of Almond,,#EEBD94,ulta,Drugstore,193.0
morphe,morphe 2 hint hint skin tint,Hint of Toast (medium with golden undertones),Hint of Toast,,#EFB07F,ulta,Drugstore,183.0
morphe,morphe 2 hint hint skin tint,Hint of Walnut (medium with neutral golden undertones),Hint of Walnut,,#EEAE7A,ulta,Drugstore,180.0
morphe,morphe 2 hint hint skin tint,Hint of Toffee (medium tan with neutral pink undertones),Hint of Toffee,,#E7AC89,ulta,Drugstore,184.0
morphe,morphe 2 hint hint skin tint,Hint of Honey (medium tan with neutral golden undertones),Hint of Honey,,#DDA37A,ulta,Drugstore,172.0
morphe,morphe 2 hint hint skin tint,Hint of Butterscotch (tan with neutral olive undertones),Hint of Butterscotch,,#DCA377,ulta,Drugstore,170.0
morphe,morphe 2 hint hint skin tint,Hint of Caramel (tan with neutral undertones),Hint of Caramel,,#DB9D70,ulta,Drugstore,166.0
morphe,morphe 2 hint hint skin tint,Hint of Cappuccino (deep tan with neutral undertones),Hint of Cappuccino,,#D5936D,ulta,Drugstore,161.0
morphe,morphe 2 hint hint skin tint,Hint of Ginger (rich with neutral golden undertones),Hint of Ginger,,#A76442,ulta,Drugstore,116.0
morphe,morphe 2 hint hint skin tint,Hint of Nutmeg (rich with neutral undertones),Hint of Nutmeg,,#A45A3B,ulta,Drugstore,112.0
morphe,morphe 2 hint hint skin tint,Hint of Mocha (rich with neutral red undertones),Hint of Mocha,,#9F593D,ulta,Drugstore,110.0
morphe,morphe 2 hint hint skin tint,Hint of Truffle (deep with neutral golden undertones),Hint of Truffle,,#915946,ulta,Drugstore,108.0
morphe,morphe 2 hint hint skin tint,Hint of Cocoa (deep with neutral undertones),Hint of Cocoa,,#8B5038,ulta,Drugstore,98.0
morphe,morphe 2 hint hint skin tint,Hint of Espresso (deepest with neutral undertones),Hint of Espresso,,#6D4237,ulta,Drugstore,82.0
l'oreal,age perfect radiant serum foundation,Ivory  selected,Ivory,,#F8D6B7,ulta,Drugstore,216.0
l'oreal,age perfect radiant serum foundation,Nude Beige,Nude Beige,,#CEAE93,ulta,Drugstore,176.0
l'oreal,age perfect radiant serum foundation,Cream Beige,Cream Beige,,#F6CEA4,ulta,Drugstore,205.0
l'oreal,age perfect radiant serum foundation,Natural Buff,Natural Buff,,#C5A389,ulta,Drugstore,167.0
l'oreal,age perfect radiant serum foundation,Golden Vanilla,Golden Vanilla,,#F2C897,ulta,Drugstore,196.0
l'oreal,age perfect radiant serum foundation,Golden Beige,Golden Beige,,#DBA97F,ulta,Drugstore,173.0
l'oreal,age perfect radiant serum foundation,Warm Beige,Warm Beige,,#E2A97D,ulta,Drugstore,176.0
l'oreal,age perfect radiant serum foundation,Golden Sun,Golden Sun,,#D79F6A,ulta,Drugstore,160.0
l'oreal,age perfect radiant serum foundation,Caramel Beige,Caramel Beige,,#A07E5B,ulta,Drugstore,126.0
l'oreal,age perfect radiant serum foundation,Classic Tan,Classic Tan,,#9E754F,ulta,Drugstore,118.0
l'oreal,age perfect radiant serum foundation,Cappuccino,Cappuccino,,#8E6D51,ulta,Drugstore,112.0
l'oreal,age perfect radiant serum foundation,Deep Cool,Deep Cool,,#995429,ulta,Drugstore,97.0
l'oreal,age perfect radiant serum foundation,Chestnut,Chestnut,,#9F5C3B,ulta,Drugstore,109.0
l'oreal,age perfect radiant serum foundation,Ivory Beige,Ivory Beige,,#D2A489,ulta,Drugstore,174.0
l'oreal,age perfect radiant serum foundation,Mahogany,Mahogany,,#6C473A,ulta,Drugstore,83.0
the ordinary,coverage foundation,1.2 Y (light w/ yellow undertones)  selected,,1.2Y,#EED6A8,ulta,Drugstore,203.0
the ordinary,coverage foundation,1.0 P (very fair w/ pink undertones),,1.0P,#F4E8D6,ulta,Drugstore,229.0
the ordinary,coverage foundation,1.0 N (very fair w/ neutral undertones),,1.0N,#F3E7D5,ulta,Drugstore,228.0
the ordinary,coverage foundation,1.0 NS (very fair w/ neutral undertones with silver highlights),,1.0NS,#F4E8D7,ulta,Drugstore,230.0
the ordinary,coverage foundation,1.1 P (fair w/ pink undertones),,1.1P,#F7E5D3,ulta,Drugstore,229.0
the ordinary,coverage foundation,1.1 N (fair w/ neutral undertones),,1.1N,#EDD6B7,ulta,Drugstore,210.0
the ordinary,coverage foundation,1.2 N (light w/ neutral undertones),,1.2N,#EDD5B3,ulta,Drugstore,208.0
the ordinary,coverage foundation,1.2 P (light w/ pink undertones),,1.2P,#E9D0B2,ulta,Drugstore,206.0
the ordinary,coverage foundation,1.2 YG (light w/ yellow undertones with gold highlights),,1.2YG,#EDD6A9,ulta,Drugstore,203.0
the ordinary,coverage foundation,2.0 P (light medium w/ pink undertones),,2.0P,#EFD3AE,ulta,Drugstore,206.0
the ordinary,coverage foundation,2.0 N (light medium w/ neutral undertones),,2.0N,#E8D1A7,ulta,Drugstore,200.0
the ordinary,coverage foundation,2.0 YG (light medium w/ yellow undertones with gold highlights),,2.0YG,#ECD3A9,ulta,Drugstore,202.0
the ordinary,coverage foundation,2.1 P (medium w/ pink undertones),,2.1P,#EAC596,ulta,Drugstore,192.0
the ordinary,coverage foundation,2.1 Y (medium w/ yellow undertones),,2.1Y,#D8B07D,ulta,Drugstore,170.0
the ordinary,coverage foundation,3.0 R (medium dark w/ red undertones),,3.0R,#CFA071,ulta,Drugstore,160.0
the ordinary,coverage foundation,3.0 Y (medium dark w/ yellow undertones),,3.0Y,#CCA16A,ulta,Drugstore,155.0
the ordinary,coverage foundation,3.1 R (dark w/ red undertones),,3.1R,#B47D57,ulta,Drugstore,134.0
the ordinary,coverage foundation,3.1 Y (dark w/ yellow undertones),,3.1Y,#C59264,ulta,Drugstore,148.0
the ordinary,coverage foundation,3.2 N (deep w/ neutral undertones),,3.2N,#9A6D4E,ulta,Drugstore,116.0
the ordinary,coverage foundation,3.2 R (deep w/ red undertones),,3.2R,#98674A,ulta,Drugstore,113.0
the ordinary,coverage foundation,3.3 N (very deep w/ neutral undertones),,3.3,#6F4F3D,ulta,Drugstore,86.0
the ordinary,serum foundation,3.1 R (dark w/ red undertones)  selected,,3.1R,#B47D57,ulta,Drugstore,134.0
the ordinary,serum foundation,1.0 P (very fair w/ pink undertones),,1.0P,#F5E8D7,ulta,Drugstore,230.0
the ordinary,serum foundation,1.0 N (very fair w/ neutral undertones),,1.0N,#F3E7D5,ulta,Drugstore,228.0
the ordinary,serum foundation,1.0 NS (very fair w/ neutral undertones with silver highlights),,1.0NS,#F4E8D7,ulta,Drugstore,230.0
the ordinary,serum foundation,1.1 P (fair w/ pink undertones),,1.1P,#F7E5D2,ulta,Drugstore,228.0
the ordinary,serum foundation,1.1 N (fair w/ neutral undertones),,1.1N,#EED7B7,ulta,Drugstore,210.0
the ordinary,serum foundation,1.2 N (light w/ neutral undertones),,1.2N,#EDD5B3,ulta,Drugstore,208.0
the ordinary,serum foundation,1.2 P (light w/ pink undertones),,1.2P,#E9D0B2,ulta,Drugstore,206.0
the ordinary,serum foundation,1.2 Y (light w/ yellow undertones),,1.2Y,#EED6A9,ulta,Drugstore,204.0
the ordinary,serum foundation,1.2 YG (light w/ yellow undertones with gold highlights),,1.2YG,#EDD6A9,ulta,Drugstore,203.0
